Family	Ingroup0	Ingroup1	Outgroup
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Papio_ursinus
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Macaca_arctoides
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Chlorocebus_cynosuros
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Rhinopithecus_strykeri
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Trachypithecus_pileatus
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Lophocebus_aterrimus
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Trachypithecus_vetulus
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Macaca_fascicularis
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Chlorocebus_tantalus
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Macaca_tonkeana
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Cercocebus_atys
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Theropithecus_gelada
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Mandrillus_sphinx
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Nasalis_larvatus
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Chlorocebus_pygerythrus
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Simias_concolor
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Trachypithecus_obscurus
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Pygathrix_nigripes
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Rhinopithecus_roxellana
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Papio_papio
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Rhinopithecus_bieti
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Cercocebus_torquatus
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Rhinopithecus_avunculus
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Pygathrix_nemaeus
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Macaca_leonina
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Semnopithecus_entellus
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Macaca_silenus
Cercopithecidae	Papio_hamadryas	Papio_cynocephalus	Colobus_guereza
Cercopithecidae	Papio_hamadryas	Trachypithecus_pileatus	Mandrillus_leucophaeus
Cercopithecidae	Papio_hamadryas	Trachypithecus_pileatus	Trachypithecus_johnii
Cercopithecidae	Papio_hamadryas	Trachypithecus_pileatus	Lophocebus_aterrimus
Cercopithecidae	Papio_hamadryas	Trachypithecus_pileatus	Trachypithecus_vetulus
Cercopithecidae	Papio_hamadryas	Trachypithecus_pileatus	Theropithecus_gelada
Cercopithecidae	Papio_hamadryas	Trachypithecus_pileatus	Mandrillus_sphinx
Cercopithecidae	Papio_hamadryas	Trachypithecus_pileatus	Nasalis_larvatus
Cercopithecidae	Papio_hamadryas	Trachypithecus_pileatus	Simias_concolor
Cercopithecidae	Papio_hamadryas	Trachypithecus_pileatus	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Trachypithecus_pileatus	Semnopithecus_entellus
Cercopithecidae	Papio_hamadryas	Trachypithecus_pileatus	Colobus_guereza
Cercopithecidae	Papio_hamadryas	Lophocebus_aterrimus	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Trachypithecus_vetulus	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Macaca_fascicularis	Mandrillus_leucophaeus
Cercopithecidae	Papio_hamadryas	Macaca_fascicularis	Trachypithecus_johnii
Cercopithecidae	Papio_hamadryas	Macaca_fascicularis	Lophocebus_aterrimus
Cercopithecidae	Papio_hamadryas	Macaca_fascicularis	Trachypithecus_vetulus
Cercopithecidae	Papio_hamadryas	Macaca_fascicularis	Theropithecus_gelada
Cercopithecidae	Papio_hamadryas	Macaca_fascicularis	Mandrillus_sphinx
Cercopithecidae	Papio_hamadryas	Macaca_fascicularis	Nasalis_larvatus
Cercopithecidae	Papio_hamadryas	Macaca_fascicularis	Simias_concolor
Cercopithecidae	Papio_hamadryas	Macaca_fascicularis	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Macaca_fascicularis	Semnopithecus_entellus
Cercopithecidae	Papio_hamadryas	Macaca_fascicularis	Colobus_guereza
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Rhinopithecus_brelichi
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Mandrillus_leucophaeus
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Cercocebus_chrysogaster
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Macaca_nemestrina
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Macaca_fuscata
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Macaca_mulatta
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Trachypithecus_johnii
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Macaca_cyclopis
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Papio_ursinus
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Macaca_arctoides
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Chlorocebus_cynosuros
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Rhinopithecus_strykeri
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Trachypithecus_pileatus
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Lophocebus_aterrimus
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Trachypithecus_vetulus
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Macaca_fascicularis
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Chlorocebus_tantalus
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Macaca_tonkeana
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Cercocebus_atys
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Theropithecus_gelada
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Mandrillus_sphinx
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Nasalis_larvatus
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Chlorocebus_pygerythrus
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Simias_concolor
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Trachypithecus_obscurus
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Pygathrix_nigripes
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Rhinopithecus_roxellana
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Papio_papio
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Rhinopithecus_bieti
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Cercocebus_torquatus
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Rhinopithecus_avunculus
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Pygathrix_nemaeus
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Macaca_leonina
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Semnopithecus_entellus
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Macaca_silenus
Cercopithecidae	Papio_hamadryas	Presbytis_melalophos	Colobus_guereza
Cercopithecidae	Papio_hamadryas	Papio_anubis	Rhinopithecus_brelichi
Cercopithecidae	Papio_hamadryas	Papio_anubis	Mandrillus_leucophaeus
Cercopithecidae	Papio_hamadryas	Papio_anubis	Cercocebus_chrysogaster
Cercopithecidae	Papio_hamadryas	Papio_anubis	Macaca_nemestrina
Cercopithecidae	Papio_hamadryas	Papio_anubis	Macaca_fuscata
Cercopithecidae	Papio_hamadryas	Papio_anubis	Macaca_mulatta
Cercopithecidae	Papio_hamadryas	Papio_anubis	Trachypithecus_johnii
Cercopithecidae	Papio_hamadryas	Papio_anubis	Macaca_cyclopis
Cercopithecidae	Papio_hamadryas	Papio_anubis	Papio_ursinus
Cercopithecidae	Papio_hamadryas	Papio_anubis	Macaca_arctoides
Cercopithecidae	Papio_hamadryas	Papio_anubis	Chlorocebus_cynosuros
Cercopithecidae	Papio_hamadryas	Papio_anubis	Rhinopithecus_strykeri
Cercopithecidae	Papio_hamadryas	Papio_anubis	Trachypithecus_pileatus
Cercopithecidae	Papio_hamadryas	Papio_anubis	Lophocebus_aterrimus
Cercopithecidae	Papio_hamadryas	Papio_anubis	Trachypithecus_vetulus
Cercopithecidae	Papio_hamadryas	Papio_anubis	Macaca_fascicularis
Cercopithecidae	Papio_hamadryas	Papio_anubis	Chlorocebus_tantalus
Cercopithecidae	Papio_hamadryas	Papio_anubis	Macaca_tonkeana
Cercopithecidae	Papio_hamadryas	Papio_anubis	Cercocebus_atys
Cercopithecidae	Papio_hamadryas	Papio_anubis	Theropithecus_gelada
Cercopithecidae	Papio_hamadryas	Papio_anubis	Mandrillus_sphinx
Cercopithecidae	Papio_hamadryas	Papio_anubis	Nasalis_larvatus
Cercopithecidae	Papio_hamadryas	Papio_anubis	Chlorocebus_pygerythrus
Cercopithecidae	Papio_hamadryas	Papio_anubis	Simias_concolor
Cercopithecidae	Papio_hamadryas	Papio_anubis	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Papio_anubis	Trachypithecus_obscurus
Cercopithecidae	Papio_hamadryas	Papio_anubis	Pygathrix_nigripes
Cercopithecidae	Papio_hamadryas	Papio_anubis	Rhinopithecus_roxellana
Cercopithecidae	Papio_hamadryas	Papio_anubis	Papio_papio
Cercopithecidae	Papio_hamadryas	Papio_anubis	Rhinopithecus_bieti
Cercopithecidae	Papio_hamadryas	Papio_anubis	Cercocebus_torquatus
Cercopithecidae	Papio_hamadryas	Papio_anubis	Rhinopithecus_avunculus
Cercopithecidae	Papio_hamadryas	Papio_anubis	Pygathrix_nemaeus
Cercopithecidae	Papio_hamadryas	Papio_anubis	Macaca_leonina
Cercopithecidae	Papio_hamadryas	Papio_anubis	Semnopithecus_entellus
Cercopithecidae	Papio_hamadryas	Papio_anubis	Macaca_silenus
Cercopithecidae	Papio_hamadryas	Papio_anubis	Colobus_guereza
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Rhinopithecus_brelichi
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Mandrillus_leucophaeus
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Cercocebus_chrysogaster
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Macaca_nemestrina
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Macaca_fuscata
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Macaca_mulatta
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Trachypithecus_johnii
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Macaca_cyclopis
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Papio_ursinus
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Macaca_arctoides
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Chlorocebus_cynosuros
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Rhinopithecus_strykeri
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Trachypithecus_pileatus
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Lophocebus_aterrimus
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Trachypithecus_vetulus
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Macaca_fascicularis
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Chlorocebus_tantalus
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Macaca_tonkeana
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Cercocebus_atys
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Theropithecus_gelada
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Mandrillus_sphinx
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Nasalis_larvatus
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Chlorocebus_pygerythrus
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Simias_concolor
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Trachypithecus_obscurus
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Pygathrix_nigripes
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Rhinopithecus_roxellana
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Papio_papio
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Rhinopithecus_bieti
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Cercocebus_torquatus
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Rhinopithecus_avunculus
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Pygathrix_nemaeus
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Macaca_leonina
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Semnopithecus_entellus
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Macaca_silenus
Cercopithecidae	Papio_hamadryas	Trachypithecus_cristatus	Colobus_guereza
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Mandrillus_leucophaeus
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Macaca_nemestrina
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Trachypithecus_johnii
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Chlorocebus_cynosuros
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Trachypithecus_pileatus
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Lophocebus_aterrimus
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Trachypithecus_vetulus
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Macaca_fascicularis
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Cercocebus_atys
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Theropithecus_gelada
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Mandrillus_sphinx
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Nasalis_larvatus
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Chlorocebus_pygerythrus
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Simias_concolor
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Pygathrix_nigripes
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Cercocebus_torquatus
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Rhinopithecus_avunculus
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Semnopithecus_entellus
Cercopithecidae	Papio_hamadryas	Chlorocebus_tantalus	Colobus_guereza
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Mandrillus_leucophaeus
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Cercocebus_chrysogaster
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Macaca_nemestrina
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Macaca_mulatta
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Trachypithecus_johnii
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Chlorocebus_cynosuros
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Trachypithecus_pileatus
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Lophocebus_aterrimus
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Trachypithecus_vetulus
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Macaca_fascicularis
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Chlorocebus_tantalus
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Cercocebus_atys
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Theropithecus_gelada
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Mandrillus_sphinx
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Nasalis_larvatus
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Chlorocebus_pygerythrus
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Simias_concolor
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Pygathrix_nigripes
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Cercocebus_torquatus
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Rhinopithecus_avunculus
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Pygathrix_nemaeus
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Semnopithecus_entellus
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Macaca_silenus
Cercopithecidae	Papio_hamadryas	Macaca_tonkeana	Colobus_guereza
Cercopithecidae	Papio_hamadryas	Cercocebus_atys	Mandrillus_leucophaeus
Cercopithecidae	Papio_hamadryas	Cercocebus_atys	Trachypithecus_johnii
Cercopithecidae	Papio_hamadryas	Cercocebus_atys	Lophocebus_aterrimus
Cercopithecidae	Papio_hamadryas	Cercocebus_atys	Trachypithecus_vetulus
Cercopithecidae	Papio_hamadryas	Cercocebus_atys	Theropithecus_gelada
Cercopithecidae	Papio_hamadryas	Cercocebus_atys	Mandrillus_sphinx
Cercopithecidae	Papio_hamadryas	Cercocebus_atys	Nasalis_larvatus
Cercopithecidae	Papio_hamadryas	Cercocebus_atys	Simias_concolor
Cercopithecidae	Papio_hamadryas	Cercocebus_atys	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Cercocebus_atys	Semnopithecus_entellus
Cercopithecidae	Papio_hamadryas	Cercocebus_atys	Colobus_guereza
Cercopithecidae	Papio_hamadryas	Theropithecus_gelada	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Rhinopithecus_brelichi
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Mandrillus_leucophaeus
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Cercocebus_chrysogaster
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Macaca_nemestrina
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Macaca_fuscata
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Macaca_mulatta
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Trachypithecus_johnii
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Macaca_cyclopis
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Papio_ursinus
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Macaca_arctoides
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Chlorocebus_cynosuros
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Rhinopithecus_strykeri
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Trachypithecus_pileatus
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Lophocebus_aterrimus
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Trachypithecus_vetulus
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Macaca_fascicularis
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Chlorocebus_tantalus
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Macaca_tonkeana
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Cercocebus_atys
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Theropithecus_gelada
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Mandrillus_sphinx
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Nasalis_larvatus
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Chlorocebus_pygerythrus
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Simias_concolor
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Trachypithecus_obscurus
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Pygathrix_nigripes
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Rhinopithecus_roxellana
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Papio_papio
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Rhinopithecus_bieti
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Cercocebus_torquatus
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Rhinopithecus_avunculus
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Pygathrix_nemaeus
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Macaca_leonina
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Semnopithecus_entellus
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Macaca_silenus
Cercopithecidae	Papio_hamadryas	Macaca_nigra	Colobus_guereza
Cercopithecidae	Papio_hamadryas	Mandrillus_sphinx	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Nasalis_larvatus	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Chlorocebus_pygerythrus	Mandrillus_leucophaeus
Cercopithecidae	Papio_hamadryas	Chlorocebus_pygerythrus	Trachypithecus_johnii
Cercopithecidae	Papio_hamadryas	Chlorocebus_pygerythrus	Lophocebus_aterrimus
Cercopithecidae	Papio_hamadryas	Chlorocebus_pygerythrus	Trachypithecus_vetulus
Cercopithecidae	Papio_hamadryas	Chlorocebus_pygerythrus	Theropithecus_gelada
Cercopithecidae	Papio_hamadryas	Chlorocebus_pygerythrus	Mandrillus_sphinx
Cercopithecidae	Papio_hamadryas	Chlorocebus_pygerythrus	Nasalis_larvatus
Cercopithecidae	Papio_hamadryas	Chlorocebus_pygerythrus	Simias_concolor
Cercopithecidae	Papio_hamadryas	Chlorocebus_pygerythrus	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Chlorocebus_pygerythrus	Semnopithecus_entellus
Cercopithecidae	Papio_hamadryas	Chlorocebus_pygerythrus	Colobus_guereza
Cercopithecidae	Papio_hamadryas	Simias_concolor	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Mandrillus_leucophaeus
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Cercocebus_chrysogaster
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Macaca_nemestrina
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Macaca_mulatta
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Trachypithecus_johnii
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Chlorocebus_cynosuros
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Trachypithecus_pileatus
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Lophocebus_aterrimus
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Trachypithecus_vetulus
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Macaca_fascicularis
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Chlorocebus_tantalus
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Cercocebus_atys
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Theropithecus_gelada
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Mandrillus_sphinx
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Nasalis_larvatus
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Chlorocebus_pygerythrus
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Simias_concolor
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Pygathrix_nigripes
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Cercocebus_torquatus
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Rhinopithecus_avunculus
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Pygathrix_nemaeus
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Semnopithecus_entellus
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Macaca_silenus
Cercopithecidae	Papio_hamadryas	Trachypithecus_obscurus	Colobus_guereza
Cercopithecidae	Papio_hamadryas	Pygathrix_nigripes	Mandrillus_leucophaeus
Cercopithecidae	Papio_hamadryas	Pygathrix_nigripes	Trachypithecus_johnii
Cercopithecidae	Papio_hamadryas	Pygathrix_nigripes	Lophocebus_aterrimus
Cercopithecidae	Papio_hamadryas	Pygathrix_nigripes	Trachypithecus_vetulus
Cercopithecidae	Papio_hamadryas	Pygathrix_nigripes	Theropithecus_gelada
Cercopithecidae	Papio_hamadryas	Pygathrix_nigripes	Mandrillus_sphinx
Cercopithecidae	Papio_hamadryas	Pygathrix_nigripes	Nasalis_larvatus
Cercopithecidae	Papio_hamadryas	Pygathrix_nigripes	Simias_concolor
Cercopithecidae	Papio_hamadryas	Pygathrix_nigripes	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Pygathrix_nigripes	Semnopithecus_entellus
Cercopithecidae	Papio_hamadryas	Pygathrix_nigripes	Colobus_guereza
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Mandrillus_leucophaeus
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Cercocebus_chrysogaster
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Macaca_nemestrina
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Macaca_mulatta
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Trachypithecus_johnii
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Chlorocebus_cynosuros
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Trachypithecus_pileatus
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Lophocebus_aterrimus
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Trachypithecus_vetulus
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Macaca_fascicularis
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Chlorocebus_tantalus
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Cercocebus_atys
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Theropithecus_gelada
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Mandrillus_sphinx
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Nasalis_larvatus
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Chlorocebus_pygerythrus
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Simias_concolor
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Erythrocebus_patas
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Pygathrix_nigripes
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Cercocebus_torquatus
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Rhinopithecus_avunculus
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Pygathrix_nemaeus
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Semnopithecus_entellus
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Macaca_silenus
Cercopithecidae	Papio_hamadryas	Rhinopithecus_roxellana	Colobus_guereza
